prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max
88,Adaptive Delta,adaptive,0.5,3.0,"A rocket attack by ISIS militants in northern Syria caused symptoms of “chemical gas” in 22 Syrian rebels, state media cited the Turkish armed forces as saying on Sunday. The attack targeted Turkey-backed rebels who have been besieging the ISIS"," stronghold of Jarabulus, the Turkish state-run Anadolu news agency quoted the Turkish armed forces as saying.

Syrian rebels were treated in Turkish hospitals after being exposed to the “chemical gas,” it added. The rebels were treated after they reported symptoms of the gas in Jarabulus and a small village nearby, the report said. The rebels were evacuated from the area and transferred to Turkish hospitals, where they were treated for “chemical gas poisoning,”",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,74,0.6216216216216216,0.8904109589041096,0.3783783783783784,1.7254554009437562,1.6180340051651,2.1651902198791504
89,No Watermark,,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do,", but how do they know how?

In the summer of 2007, when Dr. Jennifer Gaskill, a Harvard and Johns Hopkins physician, was teaching medical students at a rural Michigan college, she was struck by the stark difference between the patients she saw on campus and those who came to her at a clinic in a small town.

“I was struck by how poor they were,” Dr. Gaskill said. “I had a patient whose husband was",99,21,0.21212121212121213,-0.8703882797784892,0.807955875263074,Human/Unwatermarked,0.0,75,0.72,0.9594594594594594,0.28,,,
89,Fixed Delta 0.5,0.5,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do,", but how do they know how?

In the summer of 2007, when Dr. Jennifer Gaskill, a Harvard and Stanford doctor, first went to Honduras, she was there to learn about the country’s health system. Dr. Gaskill, who has a master’s degree in public health and a doctorate in medicine, has spent a lot of time in Honduras. She has helped bring the first tuberculosis clinic there, and has treated HIV patients for the past",99,33,0.3333333333333333,1.9148542155126762,0.027755549048935523,Human/Unwatermarked,0.0,76,0.6710526315789473,0.9866666666666667,0.32894736842105265,0.5,0.5,0.5
89,Fixed Delta 1.0,1.0,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do,", but how do they know how?

In the 1980s, when AIDS was still an obscure disease, the federal government and a handful of private companies created a vast network of clinics, hospitals and other institutions to help people with AIDS get the medicines they needed to survive.

The effort was called Care Coordination, and it was the brainchild of Dr. John A. Adams, who was then director of the Centers for Disease Control and Prevention. He had realized that the drugs that",99,41,0.41414141414141414,3.7716825457067866,8.107523404471492e-05,Human/Unwatermarked,0.0,82,0.7195121951219512,1.0,0.2804878048780488,1.0,1.0,1.0
89,Fixed Delta 2.0,2.0,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do," and how to do it. But they have to help us, he says, because they’re not God.

By Reynaldo Rodriguez

April 25, 2017

Ozier Muhammad/The New York Times

NEW YORK — Doctors are very good at telling us what to do and how to do it. But they have to help us, he says, because they’re not God.

That’s because for more than a decade, health",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,69,0.6231884057971014,0.7205882352941176,0.37681159420289856,2.0,2.0,2.0
89,Fixed Delta 3.0,3.0,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do," and how to behave. Patients, on the other hand, are not. The problem is even worse for groups of people like gay and trans patients who are unaccustomed to discussing medical and sexual matters with doctors and nurses.

By LISA DEREWS-FISHER, Associated Press

‘‘There’s so much pressure on patients to do as they’re told,’‘ said Rea Cherrington, chief of the division of infectious",99,62,0.6262626262626263,8.645856912466327,2.6701500224408945e-18,Watermarked,1.0,66,0.803030303030303,1.0,0.19696969696969702,3.0,3.0,3.0
89,Adaptive Delta,adaptive,0.5,3.0,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do,", but how do they know how?

By MARK ST. JUSTe and JONATHAN F. EISEN and TAMMY M. SCHWAN

October 27, 2014

WHEN Dr. G. Azar Parvez checks the scores on his electronic medical record, he’s often confronted with wall-to-wall text. He’s so used to it that the sheer volume of it — a thousand or more names, dates, diagnoses and",99,55,0.5555555555555556,7.021132123546479,1.100388069780592e-12,Watermarked,0.9999999999988997,63,0.8571428571428571,0.9838709677419355,0.1428571428571429,1.8787745487689973,1.6180340051651,2.463003396987915
90,No Watermark,,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals (72-53) have won four straight games and are 10-2 in their last 12.

The Cubs (68-55) have lost two in a row and five of their last seven.

""They're a good team. It's not like we’re going to go out there and play bad baseball,"" said left fielder Dexter Fowler, who went 3-for-4 with a double and two RBIs. ""We have to",99,20,0.20202020202020202,-1.102491821052753,0.8648760438384763,Human/Unwatermarked,0.0,71,0.8028169014084507,0.9857142857142858,0.19718309859154926,,,
90,Fixed Delta 0.5,0.5,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals (72-53) won their second straight game and have won five straight games overall, while the Cubs (64-58) have lost seven straight.

""They're playing great,"" Cardinals manager Mike Matheny said of the Cubs. ""There's no reason to panic.""

The Cardinals have won 11 of their past 12 games against the Cubs, and they're 16-14 against them this season.

""I don't think we have any",99,26,0.26262626262626265,0.29012942659282975,0.38585861217276185,Human/Unwatermarked,0.0,69,0.6956521739130435,0.9411764705882353,0.30434782608695654,0.5,0.5,0.5
90,Fixed Delta 1.0,1.0,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals (72-53) won their second straight game and have won five straight games overall, while the Cubs (64-58) have lost seven straight.

""They have a great team,"" Cubs manager Joe Maddon said. ""They have a great team that's really playing well right now. I know they're trying to get back in the race, and they're going to get back in the race. They've got a lot of good players coming up",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,75,0.7066666666666667,0.8783783783783784,0.29333333333333333,1.0,1.0,1.0
90,Fixed Delta 2.0,2.0,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals can wrap up the NL Central title with a win and a Milwaukee loss (not to mention a Cubs and Brewers game in Chicago in which the Brewers will start Wade Davis to make his regular-season debut). If the Brewers lose, the Cards can wrap up the division with a win and a Milwaukee loss or a St. Louis win and a Washington or Texas loss (at home and a Texas loss would extend the Cards' magic number for clinching the NL Central to one",99,58,0.5858585858585859,7.717442747369271,5.934340569241363e-15,Watermarked,0.9999999999999941,89,0.5842696629213483,0.8181818181818182,0.4157303370786517,2.0,2.0,2.0
90,Fixed Delta 3.0,3.0,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th,". The weekend sweep would set up an NL Central showdown for four games in Chicago next weekend, where they'll be tested on the long ball by a pair of right-handed sluggers.
""They have power, plus-plus defense, plus-plus pitching,"" Cubs manager Joe Maddon said. ""If you give that a chance to come back at us, that gives us great pause and doubt. You have to think it may take that kind of intensity, that kind of focus and attention",99,74,0.7474747474747475,11.431099407757491,1.4619162413214889e-30,Watermarked,1.0,81,0.7901234567901234,0.9625,0.2098765432098766,3.0,3.0,3.0
90,Adaptive Delta,adaptive,0.5,3.0,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals can wrap up the NL Central title with a win and a Milwaukee loss (not to mention a Cubs and Brewers game in Chicago). St. Louis will head into the regular season with confidence in its bullpen, which had been one of the NL's worst.

""It's a breath of fresh air,"" St. Louis starter Lance Lynn said. ""We've done well. A lot of the young guys have come up and done well. The starting rotation has done",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,80,0.7375,0.9620253164556962,0.26249999999999996,1.7414208245277405,1.6180340051651,2.156395435333252
91,No Watermark,,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the BJP’s stand on the deal made on the CAB, he said, “We would be willing to discuss and take into account all the aspects and suggestions of both the Central as well as State government.”

The BJP leader said that the BJP has always been in favour of a peaceful and inclusive atmosphere in the North East. “What we do not want is a situation where the civilians are used as a shield for insurgents and armed groups,” he said",99,16,0.16161616161616163,-2.030905986149808,0.9788677337852513,Human/Unwatermarked,0.0,82,0.7073170731707317,0.9506172839506173,0.29268292682926833,,,
91,Fixed Delta 0.5,0.5,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the possible eruption of violence in the state, he said that, he has been following the news about the Naga peace talks.

“There have been talks in New Delhi for the past many years and it is still not resolved. The talks are going on. It takes time to resolve the issue”, he said.

On the possible eruption of violence in the state, he said that, the government would take all necessary steps to keep the peace. He said that,",99,23,0.23232323232323232,-0.4061811972299616,0.6576952657166102,Human/Unwatermarked,0.0,80,0.5875,0.8354430379746836,0.4125,0.5,0.5,0.5
91,Fixed Delta 1.0,1.0,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the possible eruption of violence in the state, Singh said that no solution to the Naga issue can be achieved without the cooperation of the two Naga bodies. He made it clear that the Central government is committed to find a solution to the Naga problem amicably. He said that the Centre has already spent about Rs 35,000 crore on the development of the Nagas. He said that the Centre has signalled the Naga political parties to form a government for the first time in the state",99,42,0.42424242424242425,4.003786086981051,3.1168367625803447e-05,Watermarked,0.9999688316323742,88,0.6022727272727273,0.8390804597701149,0.3977272727272727,1.0,1.0,1.0
91,Fixed Delta 2.0,2.0,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the possible eruption of the situation, he said “The situation is complicated but all parties are taking (the issues) up.” The BJP leader went on and told that the situation in Nagaland is complicated since the Central government had been sending the delegations of the concerned state back and forth.” He went on and told that the situation in Nagaland is complicated since the Central government had been sending the delegations of the concerned state back and forth. He said the situation",99,59,0.5959595959595959,7.949546288643535,9.359791413521555e-16,Watermarked,0.9999999999999991,82,0.43902439024390244,0.5802469135802469,0.5609756097560976,2.0,2.0,2.0
91,Fixed Delta 3.0,3.0,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," his meeting with Naga leaders in Delhi a day earlier, Singh said he would not comment on it. When asked whether BJP would make Nagas its key priority for winning the 2019 Lok Sabha poll as is being rumoured, Singh said, ""it would not be right to make it our priority. A government’s priority would not be in favour of the people."" He also said that BJP would not sign an agreement without the consent of the people and the situation would be discussed by every party",99,75,0.7575757575757576,11.663202949031755,9.825423209116168e-32,Watermarked,1.0,88,0.6818181818181818,0.9080459770114943,0.31818181818181823,3.0,3.0,3.0
91,Adaptive Delta,adaptive,0.5,3.0,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the possible eruption of the situation, he said “The situation is complicated but all parties are taking (the issues) on board and there is no possibility of any eruption,”

As per the reports, the Nagas will not sign a final agreement with the Federal Government, which has already been inked with Myanmar. This is the second time, the Nagas have been turned down in its negotiations with the Federal Government. The people of the area have not been pleased with the settlement",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,82,0.6585365853658537,0.9135802469135802,0.3414634146341463,1.8405632710456847,1.6180340051651,2.454824447631836
92,No Watermark,,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," was riding his bicycle in the area of East Table Mountain Boulevard, just north of Escondido Avenue, about 9 p.m. Wednesday, according to Lt. Carl Whitney of the California Highway Patrol.",41,15,0.36585365853658536,1.7131723058681212,0.04334042247334684,Human/Unwatermarked,0.0,32,0.90625,1.0,0.09375,,,
92,Fixed Delta 0.5,0.5,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," was riding his bicycle in the area of Silverado Highway and Grizzly Peak Road around 9:35 p.m. Wednesday when a man driving a silver sedan hit and killed him.

As of Thursday morning, the driver had not been identified.

The bicyclist’s body was discovered about 10 a.m. Thursday in the area of Silverado Highway and Grizzly Peak Road. Azzato’s bicycle was nearby, and police said there was no sign of",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,75,0.6666666666666666,0.8783783783783784,0.33333333333333337,0.5,0.5,0.5
92,Fixed Delta 1.0,1.0,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," of Escondido was killed in the crash around 11:30 p.m. Wednesday, according to the California Highway Patrol.

The crash happened on Highway 101 near the intersection with Mountain Center Road in front of the Mountain View Mall. The driver of the vehicle that hit the bicyclist crossed the road’s center line and struck Azzato, who was traveling south on the road in his bike, the CHP said.

The driver did not stop and sped off north",99,30,0.30303030303030304,1.2185435916898848,0.11150873497330749,Human/Unwatermarked,0.0,79,0.6835443037974683,0.9358974358974359,0.31645569620253167,1.0,1.0,1.0
92,Fixed Delta 2.0,2.0,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," of Escondido had been riding his bike east on Ridge Road when he was hit from behind by a dark-colored SUV at around 9:30 p.m. Wednesday, said CHP officer Nate Pierce. The driver of the SUV fled the scene north on Ridge. The bicyclist was taken to CHP’s Vista Area Office, where he died Thursday. Pierce said the driver and passenger in the SUV were in their late teens or early 20s, and both were wearing dark-",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,81,0.7530864197530864,0.9625,0.24691358024691357,2.0,2.0,2.0
92,Fixed Delta 3.0,3.0,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," of Escondido had been biking south along Hwy. 157 just outside of Lucerne Valley before the car struck him at around 9:30 p.m. Wednesday, said CHP officer Nate Pierce. The driver of the car pulled over after the incident but failed to provide any details about his actions, Pierce said. A call to Azzato’s family went unanswered on Thursday. The investigation is ongoing, said CHP officer Nick Nava, adding that the driver will not",99,68,0.6868686868686869,10.038478160111909,5.162741433689114e-24,Watermarked,1.0,77,0.8051948051948052,0.9473684210526315,0.19480519480519476,3.0,3.0,3.0
92,Adaptive Delta,adaptive,0.5,3.0,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," of Escondido was killed in the crash around 11:30 p.m. Wednesday, according to the California Highway Patrol.

The crash happened on Highway 101 near the intersection with Mountain Center Road in front of the Mountain View Mall. The driver of the vehicle that hit the bicyclist crossed the road’s center median and struck Azzato, who then struck a concrete barrier and struck a sign, the CHP said.

Witnesses said the driver fled the scene north",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,78,0.6794871794871795,0.935064935064935,0.3205128205128205,1.7318912541866303,1.6180340051651,2.547297716140747
93,No Watermark,,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but only says that she loves the religion.

The Christian Science Monitor reports that Elisabeth Moss won’t discuss her Scientology beliefs. “I love Scientology. It’s a great religion. I have a lot of friends who are Scientologists. I’m very happy” she told the magazine. She also refused to say whether or not she was a member.

The Handmaid’s Tale star is well known for her Scientology beliefs and",99,20,0.20202020202020202,-1.102491821052753,0.8648760438384763,Human/Unwatermarked,0.0,73,0.7534246575342466,0.9722222222222222,0.2465753424657534,,,
93,Fixed Delta 0.5,0.5,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but she does offer some insight about how she found the faith.

“I got into Scientology when I was 19 and I’ve been in it ever since,” Moss told the New York Times. “I’m not a Scientologist. It’s not a religion for me.”

Moss has been a fan of Scientology since she was a child, and it’s this love for the religion that led her to join",99,20,0.20202020202020202,-1.102491821052753,0.8648760438384763,Human/Unwatermarked,0.0,72,0.6805555555555556,0.971830985915493,0.3194444444444444,0.5,0.5,0.5
93,Fixed Delta 1.0,1.0,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but she does offer some insight about how she has used her Christian upbringing to inform her work. (Hint: Her work and spirituality are often one in the same.)

Speaking with Glamour for its June cover story, Moss expresses a desire to be more open about her faith, especially as a way of demonstrating her solidarity with the LGBT community. “I’ve been in this business for 12 years. I’ve always been very secretive,” Moss says",99,41,0.41414141414141414,3.7716825457067866,8.107523404471492e-05,Human/Unwatermarked,0.0,78,0.782051282051282,0.974025974025974,0.21794871794871795,1.0,1.0,1.0
93,Fixed Delta 2.0,2.0,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but she does offer one important piece of advice on how to avoid cults: “If you know someone who is involved with a cult, do not engage them in conversation about it. If there is something that is obviously not right about the religion, or their beliefs, or their practice, or their relationship to it, you just keep your mouth shut,” Moss says with a shrug in an interview with the BBC. “If you do engage, you are giving ammunition to them",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,83,0.7108433734939759,0.9512195121951219,0.28915662650602414,2.0,2.0,2.0
93,Fixed Delta 3.0,3.0,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology’s teachings. She did confirm to Variety‘s Sarah Aubrey that her mother is a Sea Org member and a friend who first became an amnesiac after joining. She said her mother hasn’t made contact with her since she became an amnesiac, because she fears losing her life if her daughter finds out that her mother has committed a crime as a Sea Org member. She said her mother has kept quiet out of concern for her safety, because she",99,75,0.7575757575757576,11.663202949031755,9.825423209116168e-32,Watermarked,1.0,82,0.6341463414634146,0.8395061728395061,0.36585365853658536,3.0,3.0,3.0
93,Adaptive Delta,adaptive,0.5,3.0,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but she does offer some insight about how she has used her Christian upbringing to help her cope with fame, living in New York and balancing her life with kids.

“I’ve had to learn to compartmentalize my life,” Moss told The New Yorker, referring to the demands of acting and the difficulties of having children while living in New York City with her husband of seven years, actress Kate Beckinsale. “My relationship with religion is something that�",99,48,0.48484848484848486,5.396407334626633,3.399424987395955e-08,Watermarked,0.9999999660057501,79,0.7215189873417721,0.9615384615384616,0.2784810126582279,1.7743004834651948,1.6180340051651,2.3489627838134766
94,No Watermark,,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," some of the most exposed to the cold.

The Kansas Humane Society recommends you make sure your pets are dressed appropriately for the weather. The KHS says if your pet will be indoors, you'll want to make sure they have a warm place to sleep.

""There are blankets that have a warmer lining and they may be easier to put on, if they're laid on their back,"" said KHS Environmental Program Manager, Lisa Bird. ""Puppies, kittens, they may",99,26,0.26262626262626265,0.29012942659282975,0.38585861217276185,Human/Unwatermarked,0.0,78,0.7435897435897436,0.961038961038961,0.2564102564102564,,,
94,Fixed Delta 0.5,0.5,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not designated drivers.

""If you're on your own and you need to get somewhere, you're better off calling a friend or family member to come pick you up,"" said Sergeant Steve Lawrence with the Shawnee County Sheriff's Office. ""If you need to be picked up, please call a taxi.""

Lawrence said that, if you don't want to do that, and you're in an area that could get a foot of snow, or more, you should have an",99,27,0.2727272727272727,0.5222329678670935,0.30075406722029496,Human/Unwatermarked,0.0,77,0.7012987012987013,0.9605263157894737,0.2987012987012987,0.5,0.5,0.5
94,Fixed Delta 1.0,1.0,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not designated to stay in the house.

In fact, there are a lot of things that you should consider before letting your pet stay inside on Sunday.

""If you have a bigger animal like a horse for instance, if you live in an area that gets a lot of rain, especially if you have a chain-link wall, you may want to keep your horse inside because they can really get hurt,"" said Jennifer McCloskey, Animal Sciences Coordinator at the Kansas City SPC",99,33,0.3333333333333333,1.9148542155126762,0.027755549048935523,Human/Unwatermarked,0.0,83,0.7228915662650602,0.926829268292683,0.27710843373493976,1.0,1.0,1.0
94,Fixed Delta 2.0,2.0,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not expected to need one.

""It's a blanket of snow, and it's got a lot of the moisture in it that makes it stick,"" said meteorologist Jim Ritter with AccuWeather.

Ritter said the snowfall should be light and fluffy. It should not be as bulky as a blanket of snow. A light dusting could even be achieved with some locations in northeast Kansas seeing around a tenth of an inch.

Ritter also said Sunday will not",99,65,0.6565656565656566,9.342167536289118,4.719090681074502e-21,Watermarked,1.0,76,0.6447368421052632,0.96,0.35526315789473684,2.0,2.0,2.0
94,Fixed Delta 3.0,3.0,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not expected to need one.

""It looks like, mainly in the morning and the afternoon (Tuesday and Wednesday)... it may not be as severe as we had in April. The real bigger weather threat is going to come Thursday. Right now, the snow has stopped, but it has stopped right at our borders. The weather is still cold so it may not be as bad as it was in April,"" meteorologist Jeff Kavanagh told us Sunday evening.

""It looks like",99,75,0.7575757575757576,11.663202949031755,9.825423209116168e-32,Watermarked,1.0,80,0.65,0.8987341772151899,0.35,3.0,3.0,3.0
94,Adaptive Delta,adaptive,0.5,3.0,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not expected to need one.

""It's a blanket of snow, and it's a good thing for dogs, because it does give them some snow to chew on,"" said Francesca Ritz-Steele, DVM.

Ritz-Steele says if you are keeping your dog inside, give him a treat or something to chew on. If you do go outside with your dog, she stressed the importance of having a collar, leash, and a leash with a bell",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,74,0.7027027027027027,0.9178082191780822,0.29729729729729726,1.826262902021408,1.6180340051651,2.5566399097442627
95,No Watermark,,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company.","

The crosses are set into the ground and on top, are the names of Christopher, his wife, Maya, and their two children, Lucinda and Nicholas.

Madore said she is still trying to come to terms with the loss of her son.

“I’m not going to be able to wallow in it,” she said. “It’s going to take a while.”

The crosses will be at the",99,19,0.1919191919191919,-1.3345953623270168,0.9089955916386168,Human/Unwatermarked,0.0,67,0.7164179104477612,0.9696969696969697,0.28358208955223885,,,
95,Fixed Delta 0.5,0.5,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company.","

The crosses are set in concrete and are on a plaque. They are inscribed with the name of the victim, information about the accident, the date of the accident, the victim’s age and the date of the funeral.

Madore said that she was concerned about the cross’s durability and that the concrete wall in which it sits would not last long with constant exposure to rain. She said she wanted to place the cross in a well-insulated area where it",99,26,0.26262626262626265,0.29012942659282975,0.38585861217276185,Human/Unwatermarked,0.0,83,0.5903614457831325,0.8902439024390244,0.40963855421686746,0.5,0.5,0.5
95,Fixed Delta 1.0,1.0,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company.","

The crosses had been designed and personalized by a woman, Gloria Johnson, of Derry Township.

""She had a heart for the children of the world, and she collected them as they came,"" Madore said.

Madore said she has spoken with Johnson, and she said the crosses would be shipped to Madore in the next several days. She said she was excited but disappointed that she didn't receive any kind of compensation from Johnson for the time and effort she put",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,80,0.65,0.9240506329113924,0.35,1.0,1.0,1.0
95,Fixed Delta 2.0,2.0,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company."," She said when she paid for the crosses she also paid for insurance and a signature guarantee. She got a refund check for $121 and a check for $100 for the insurance and a signature guarantee, which she said was for the crosses.

""They have to be reported. It's a scam,"" Madore said. ""That's what these people want. If you do this, they'll stop. If they stop it they'll be in prison for 30 years. They want to make",99,59,0.5959595959595959,7.949546288643535,9.359791413521555e-16,Watermarked,0.9999999999999991,79,0.569620253164557,0.8589743589743589,0.430379746835443,2.0,2.0,2.0
95,Fixed Delta 3.0,3.0,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company."," She said when she paid the $40 fee to order the crosses and the $10.50 for postage, she also paid the $40 for the first cross to be inked with “Chris,” “May 8,” “Chris,” “May 8,” “Chris,” “May 8.” Madore had also paid the $10.50 for another cross to include a photo of Christopher, which she said was",99,70,0.7070707070707071,10.502685242660437,4.197862382006365e-26,Watermarked,1.0,60,0.5666666666666667,0.7627118644067796,0.43333333333333335,3.0,3.0,3.0
